ts_ns,dt_ns,cpu_khz,cpu_min_khz,cpu_max_khz,gpu_hz,gpu_min_hz,gpu_max_hz,gpu_governor,temp_cpu_mC,temp_gpu_mC,temp_soc0_mC,temp_soc1_mC,temp_soc2_mC,temp_tj_mC
16207339455462,100015236,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69500,72531,69312,67875,69531,72250
16207439448298,99992836,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69718,72156,69156,67812,69500,72156
16207539438125,99989827,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72218,69218,67937,69500,72218
16207639466258,100028133,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72312,69093,67968,69531,72312
16207739453077,99986819,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69500,72250,69125,67875,69468,72250
16207839449657,99996580,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69718,72250,69062,67906,69593,72312
16207939472510,100022853,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72250,69062,67812,69562,72250
16208039448417,99975907,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69468,72281,69250,67906,69500,72281
16208139450341,100001924,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69718,72281,69250,67875,69500,72406
16208239443945,99993604,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69718,72281,69281,68000,69468,72281
16208339458221,100014276,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72312,69218,67937,69437,72312
16208439462897,100004676,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72343,69187,68000,69406,72343
16208539449396,99986499,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69500,72343,69125,67906,69531,72343
16208639437784,99988388,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72250,69062,68000,69500,72531
16208739436028,99998244,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69875,72468,69093,67875,69500,72468
16208839452128,100016100,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69625,72312,69031,67875,69500,72312
16208939437188,99985060,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69812,72312,69218,67875,69437,72593
16209039461096,100023908,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69656,72468,69187,67843,69531,72468
16209139437131,99976035,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69687,72406,69125,68031,69531,72406
16209239455472,100018341,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69625,72250,69125,67906,69531,72250
16209339440371,99984899,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69375,72500,69156,67968,69468,72500
16209439437047,99996676,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72500,69125,67968,69500,72500
16209539441851,100004804,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69500,72125,69062,67875,69437,72125
16209639445247,100003396,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72687,69062,67875,69531,72687
16209739445155,99999908,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69718,72531,69062,67906,69531,72250
16209839439879,99994724,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69750,72281,69187,67843,69468,72281
16209939598798,100158919,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72218,69125,67812,69468,72218
16210039459151,99860353,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69687,72281,69125,67968,69468,72281
16210139448178,99989027,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69500,72281,69125,67937,69500,72281
16210239448182,100000004,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72156,69062,68000,69531,72281
16210339437050,99988868,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69468,72281,69156,67937,69593,72281
16210439433630,99996580,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72250,69125,67875,69531,72250
16210539447842,100014212,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69625,72218,69031,67843,69531,72375
16210639444550,99996708,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69625,72375,69250,67875,69468,72375
16210739442026,99997476,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72281,69156,67937,69531,72281
16210839441166,99999140,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69718,72218,69156,67968,69406,72437
16210939439249,99998083,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69625,72250,69125,68062,69500,72250
16211039445622,100006373,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72281,69187,67937,69406,72500
16211139444889,99999267,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69437,72437,69125,67906,69375,72437
16211239455422,100010533,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69625,72343,69031,67906,69531,72343
16211339451329,99995907,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69718,72312,69187,67812,69468,72187
16211439445093,99993764,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72468,69312,67843,69437,72468
16211539452233,100007140,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72406,69218,67875,69406,72406
16211639446573,99994340,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72250,69187,67968,69531,72250
16211739442897,99996324,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72531,69093,68062,69406,72531
16211839451285,100008388,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69656,72406,69156,67906,69468,72406
16211939443769,99992484,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72281,69093,67906,69437,72281
16212039438428,99994659,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72250,69031,67937,69500,72250
16212139436256,99997828,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69843,72531,68906,67843,69562,72187
16212239438340,100002084,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72281,69000,67781,69500,72281
16212339441448,100003108,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69687,72218,69125,67843,69593,72218
16212439449676,100008228,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69656,72562,69187,67750,69531,72250
16212539432592,99982916,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72312,69062,68000,69500,72312
16212639440020,100007428,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72218,69125,67937,69406,72218
16212739447928,100007908,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69406,72375,69125,67906,69437,72375
16212839438556,99990628,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69437,72281,69156,67906,69500,72281
16212939442400,100003844,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69375,72218,69093,67843,69500,72250
16213039452836,100010436,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69687,72312,69031,67875,69437,72312
16213139437863,99985027,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72375,69218,67812,69468,72375
16213239440619,100002756,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69812,72218,69156,67906,69562,72406
16213339439215,99998596,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69625,72375,69125,67843,69468,72375
16213439439283,100000068,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69437,72343,69156,67968,69468,72343
16213539439767,100000484,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69500,72468,69125,67968,69406,72468
16213639452987,100013220,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72406,69156,67937,69468,72406
16213739440095,99987108,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69437,72312,69062,67906,69625,72187
16213839444675,100004580,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72562,68937,67906,69531,72562
16213939442183,99997508,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69875,72406,69218,67843,69500,72406
16214039452075,100009892,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72343,69312,67843,69531,72312
16214139440431,99988356,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72562,69125,67718,69437,72562
16214239459155,100018724,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69625,72500,69093,67968,69500,72500
16214339442423,99983268,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72218,69062,67968,69468,72218
16214439443322,100000899,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72156,69093,67843,69468,72156
16214539439646,99996324,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69625,72562,69031,67906,69562,72562
16214639451299,100011653,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69625,72281,69031,67906,69625,72281
16214739446054,99994755,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69843,72250,69218,67906,69531,72250
16214839448362,100002308,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72593,69187,67906,69500,72281
16214939434062,99985700,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69656,72250,69187,67843,69500,72250
16215039450674,100016612,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69625,72218,69093,68000,69562,72218
16215139449590,99998916,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72187,69125,68031,69562,72187
16215239440218,99990628,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69656,72218,69156,67906,69437,72218
16215339444670,100004452,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69437,72218,69093,67906,69437,72468
16215439448034,100003364,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72312,69062,67875,69593,72312
16215539447110,99999076,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69718,72281,69125,67843,69562,72281
16215639440970,99993860,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69406,72281,69218,67843,69468,72281
16215739444110,100003140,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69750,72343,69250,67812,69468,72343
16215839451538,100007428,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69843,72312,69250,68031,69500,72312
16215939447510,99995972,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72500,69125,68031,69437,72500
16216039442841,99995331,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72375,69093,67937,69375,72375
16216139438941,99996100,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72406,69062,67937,69437,72406
16216239454274,100015333,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72562,69062,67875,69406,72562
16216339448773,99994499,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72468,69156,67968,69468,72468
16216439456073,100007300,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69468,72406,69000,67937,69500,72250
16216539436653,99980580,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69687,72156,69125,67937,69468,72156
16216639438865,100002212,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69718,72531,69156,67812,69500,72531
16216739443573,100004708,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69687,72250,69156,67812,69562,72250
16216839446553,100002980,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69750,72218,69093,67968,69437,72218
16216939442333,99995780,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69625,72531,69125,67906,69500,72312
16217039441409,99999076,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69687,72281,69156,67875,69531,72281
16217139432644,99991235,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69406,72156,69062,67906,69500,72156
16217239438729,100006085,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69500,72218,69156,67937,69500,72218
16217339506798,100068069,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69687,72218,69187,67906,69500,72218
16217439447345,99940547,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72187,69250,67906,69437,72187
16217539441940,99994595,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72343,69156,67906,69468,72343
16217639437528,99995588,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69500,72343,69156,67906,69562,72343
16217739453629,100016101,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69500,72312,69125,67968,69437,72312
16217839464385,100010756,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69437,72343,69125,67906,69500,72343
16217939441188,99976803,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69468,72343,69093,67843,69593,72343
16218039448456,100007268,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69500,72250,69125,67937,69406,72250
16218139450572,100002116,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69625,72312,69156,67843,69531,72312
16218239483089,100032517,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69687,72406,69218,67875,69468,72406
16218339439252,99956163,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72375,69093,68031,69500,72468
16218439446328,100007076,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69375,72500,69093,67968,69375,72500
16218539447868,100001540,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69406,72343,69093,67937,69406,72343
16218639439744,99991876,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72562,69218,67906,69406,72562
16218739444068,100004324,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72500,69125,67968,69531,72500
16218839443240,99999172,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72375,69062,67843,69500,72375
16218939438124,99994884,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69968,72156,69031,67906,69468,72156
16219039458352,100020228,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69625,72531,69218,67843,69468,72531
16219139445908,99987556,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72437,69250,67875,69375,72250
16219239444760,99998852,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72250,69187,68031,69500,72250
16219339431291,99986531,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69687,72562,69125,68000,69468,72562
16219439447904,100016613,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69625,72187,69062,67937,69437,72187
16219539445796,99997892,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69437,72250,69062,67875,69468,72250
16219639446376,100000580,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69500,72187,69000,67906,69468,72281
16219739444076,99997700,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69625,72281,69031,67937,69468,72281
16219839444944,100000868,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72250,69187,67875,69531,72250
16219939445684,100000740,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72218,69312,67812,69500,72343
16220039449496,100003812,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72250,69187,67875,69437,72250
16220139445403,99995907,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69468,72250,69218,67968,69343,72250
16220239437983,99992580,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72156,69125,67937,69343,72375
16220339435363,99997380,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69375,72281,69093,67843,69375,72281
16220439462792,100027429,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69843,72218,69093,67906,69468,72218
16220539449291,99986499,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69468,72406,68968,67875,69406,72406
16220639437967,99988676,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72343,69250,67875,69406,72343
16220739440051,100002084,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72281,69187,67875,69468,72562
16220839444887,100004836,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69500,72468,69156,67843,69562,72468
16220939442715,99997828,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69656,72312,69156,67812,69562,72312
16221039438463,99995748,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69437,72312,69093,68031,69468,72156
16221139442755,100004292,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69500,72406,69187,67968,69468,72406
16221239536297,100093542,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69750,72406,68968,67937,69468,72406
16221339449387,99913090,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72187,69062,67875,69468,72187
16221439442063,99992676,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72531,69312,67937,69468,72531
16221539448819,100006756,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72437,69218,67781,69500,72281
16221639435703,99986884,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72250,69218,67937,69406,72250
16221739440827,100005124,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69500,72218,69187,67968,69500,72218
16221839443327,100002500,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69406,72531,69062,67937,69437,72218
16221939456003,100012676,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72250,69187,67906,69500,72250
16222039439591,99983588,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69468,72187,69125,67906,69437,72187
16222139442155,100002564,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72312,69062,67906,69625,72312
16222239445423,100003268,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69656,72312,69062,67843,69531,72312
16222339441267,99995844,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69687,72250,69093,67843,69562,72375
16222439437783,99996516,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69468,72375,69187,67875,69531,72375
16222539462555,100024772,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72250,69187,68062,69437,72250
16222639444031,99981476,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69406,72281,69125,68000,69500,72375
16222739441603,99997572,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72375,69093,67968,69531,72375
16222839447047,100005444,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72343,69125,67937,69468,72343
16222939457867,100010820,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69437,72375,69125,67875,69500,72375
16223039437583,99979716,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69718,72406,69125,67875,69500,72406
16223139439699,100002116,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69843,72375,69125,67843,69531,72656
16223239453047,100013348,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72437,69187,67875,69531,72437
16223339454203,100001156,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72406,69125,67781,69437,72406
16223439448287,99994084,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69500,72375,69093,67781,69500,72250
16223539439523,99991236,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69468,72562,69031,67968,69375,72562
16223639450375,100010852,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69437,72468,69093,67937,69437,72468
16223739441803,99991428,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72375,69062,67875,69437,72218
16223839453647,100011844,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72250,69156,67750,69531,72250
16223939432626,99978979,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72500,69031,67906,69562,72500
16224039452439,100019813,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69437,72218,69218,67875,69531,72218
16224139449243,99996804,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69625,72281,69250,67906,69500,72281
16224239435102,99985859,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69437,72562,69093,67781,69562,72562
16224339453539,100018437,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72250,69218,67937,69562,72250
16224439442439,99988900,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69437,72156,69093,68000,69437,72156
16224539445291,100002852,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72281,69125,67843,69468,72281
16224639444303,99999012,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69718,72281,69093,68062,69437,72281
16224739449523,100005220,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72187,69156,67906,69437,72187
16224839451351,100001828,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69656,72343,69281,67812,69468,72343
16224939437402,99986051,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69750,72250,69218,67843,69500,72250
16225039612611,100175209,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69625,72281,69218,67875,69500,72437
16225139445827,99833216,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72312,69156,68125,69437,72312
16225239433670,99987843,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72343,69093,67968,69375,72343
16225339436394,100002724,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69500,72250,69156,68031,69437,72437
16225439435342,99998948,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72500,69093,67937,69500,72500
16225539454515,100019173,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69406,72343,69093,67906,69500,72343
16225639481399,100026884,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69625,72500,69125,67875,69562,72500
16225739442683,99961284,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69781,72500,69218,67781,69500,72500
16225839451487,100008804,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69625,72406,69156,67906,69500,72281
16225939439843,99988356,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72593,69125,68031,69531,72593
16226039444871,100005028,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69500,72437,69125,68000,69500,72437
16226139463563,100018692,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69468,72312,69125,67968,69437,72281
16226239445871,99982308,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69468,72187,69156,67968,69437,72187
16226339439507,99993636,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72468,69125,67937,69437,72468
16226439441655,100002148,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69718,72281,69031,67843,69500,72281
16226539432570,99990915,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69781,72218,69062,67843,69500,72218
16226639434238,100001668,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69750,72562,69156,67875,69562,72562
16226739440707,100006469,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72312,69187,67812,69500,72312
16226839441639,100000932,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72250,69062,68031,69468,72250
16226939431690,99990051,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72156,69156,67968,69531,72250
16227039451151,100019461,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69468,72187,69125,67875,69437,72187
16227139447731,99996580,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69500,72281,69093,67906,69500,72281
16227239438199,99990468,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69687,72312,69031,67843,69531,72312
16227339437691,99999492,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69500,72281,69125,67906,69500,72281
16227439438815,100001124,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72312,69187,67843,69468,72437
16227539436035,99997220,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69625,72375,69218,67812,69468,72375
16227639438119,100002084,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69406,72250,69125,67843,69468,72250
16227739447211,100009092,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72343,69187,67968,69500,72468
16227839443823,99996612,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69656,72312,69218,67906,69406,72312
16227939442547,99998724,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69531,72281,69093,67937,69468,72281
16228039450135,100007588,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69812,72562,69093,67875,69562,72562
16228139437211,99987076,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72375,69156,67812,69531,72375
16228239441791,100004580,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72250,69156,67843,69531,72250
16228339441283,99999492,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72187,69187,67812,69500,72187
16228439455047,100013764,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69468,72406,69125,67843,69468,72406
16228539440011,99984964,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72312,69156,67906,69437,72187
16228639442351,100002340,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69406,72218,69156,67906,69375,72218
16228739461556,100019205,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69437,72437,69125,67875,69406,72437
16228839439095,99977539,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72187,69125,67906,69500,72187
16228939447963,100008868,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69656,72281,69000,67843,69468,72281
16229039458816,100010853,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72187,69000,67875,69468,72187
16229139449635,99990819,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72281,69187,67843,69468,72281
16229239445703,99996068,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72250,69156,67875,69468,72250
16229339440683,99994980,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69593,72187,69156,68000,69500,72312
16229439440047,99999364,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72343,69093,67906,69593,72343
16229539443603,100003556,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69718,72187,69062,67968,69406,72187
