ts_ns,cpu_khz,cpu_min_khz,cpu_max_khz,cpu_governor,gpu_hz,gpu_min_hz,gpu_max_hz,gpu_governor,fan_cur_state,fan_max_state,fan_pwm,temp_cpu_mC,temp_gpu_mC,temp_soc0_mC,temp_soc1_mC,temp_soc2_mC,temp_tj_mC,vdd_in_mW,vdd_cpu_gpu_cv_mW,vdd_soc_mW,ina260_current_A,ina260_voltage_V,ina260_power_W,jtop_valid,jtop_host_ts_ns,jtop_power_tot_mw,jtop_power_vdd_cpu_gpu_cv_mw,jtop_power_vdd_soc_mw
22448370232383,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5294,874,1472,0.36375,19.2737,7.01,0,0,,,
22448375231961,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5294,874,1472,0.385,19.275,6.63,0,0,,,
22448380237459,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.35,19.2838,6.96,0,0,,,
22448385233229,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.3775,19.2712,7.27,0,0,,,
22448390231719,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.355,19.2662,6.84,0,0,,,
22448395246561,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.35,19.2787,7.04,0,0,,,
22448400237883,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.37125,19.2763,7.16,0,0,,,
22448405239093,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.37875,19.27,7.3,0,0,,,
22448410238702,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.395,19.2712,7.62,0,0,,,
22448415242440,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.3425,19.2787,6.77,0,0,,,
22448420237410,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.36125,19.2712,6.96,0,0,,,
22448425238876,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.37875,19.275,7.3,0,0,,,
22448430240566,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.345,19.28,6.66,0,0,,,
22448435233199,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.3675,19.275,7.35,0,0,,,
22448440231817,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.37125,19.27,7.16,0,0,,,
22448445239491,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.35625,19.28,6.87,0,0,,,
22448450238269,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.3775,19.28,7.28,0,0,,,
22448455249911,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.36,19.2763,7.04,0,0,,,
22448460240049,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.3475,19.275,6.69,0,0,,,
22448465260683,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.36875,19.2763,7.1,0,0,,,
22448470249253,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.395,19.2613,8.33,0,0,,,
22448475256991,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.395,19.26,7.6,0,0,,,
22448480238584,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.345,19.2737,6.64,0,0,,,
22448485235634,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.36,19.2787,6.94,0,0,,,
22448490233388,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.35375,19.2675,7.32,0,0,,,
22448495236966,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.3675,19.2638,7.08,0,0,,,
22448500231807,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.35375,19.275,6.82,0,0,,,
22448505230969,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.34375,19.27,6.63,0,0,,,
22448510229587,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.375,19.2825,6.94,0,0,,,
22448515252013,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.37,19.265,7.13,0,0,,,
22448520238791,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.3725,19.275,7.18,0,0,,,
22448525232641,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.36375,19.2737,7.01,0,0,,,
22448530243131,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.3475,19.2737,6.85,0,0,,,
22448535234836,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.3775,19.27,7.27,0,0,,,
22448540238094,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.3825,19.2675,7.37,0,0,,,
22448545240072,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.35,19.265,7.3,0,0,,,
22448550250306,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.35125,19.2763,6.69,0,0,,,
22448555239580,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.3725,19.275,7.18,0,0,,,
22448560250134,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.37375,19.2662,7.21,0,0,,,
22448565242608,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.3475,19.2825,6.58,0,0,,,
22448570256138,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.39375,19.2737,7.59,0,0,,,
22448575239043,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.39,19.2825,7.53,0,0,,,
22448580240989,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.375,19.2787,7.23,0,0,,,
22448585237367,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.36,19.2787,7.13,0,0,,,
22448590237489,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.36625,19.27,7.05,0,0,,,
22448595231595,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.3725,19.2737,7.18,0,0,,,
22448600242821,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.34625,19.2812,6.68,0,0,,,
22448605235806,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.36875,19.2725,7.16,0,0,,,
22448610239320,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5254,874,1472,0.365,19.2775,7.04,0,0,,,
22448615239090,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,874,1472,0.36625,19.2787,7.07,0,0,,,
22448620237708,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,874,1472,0.38875,19.28,6.87,0,0,,,
22448625231846,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,874,1472,0.36125,19.2775,6.77,0,0,,,
22448630236992,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,874,1472,0.3925,19.2675,7.56,0,0,,,
22448635241242,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,874,1472,0.3525,19.2812,6.8,0,0,,,
22448640236755,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,874,1472,0.37375,19.2675,7.21,0,0,,,
22448645232365,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,874,1472,0.36625,19.2737,6.82,0,0,,,
22448650239079,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.36,19.2812,6.94,0,0,,,
22448655233345,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.3525,19.2737,6.8,0,0,,,
22448660237979,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.385,19.27,7.21,0,0,,,
22448665238613,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.395,19.2838,7.62,0,0,,,
22448670240686,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.35375,19.28,6.82,0,0,,,
22448675237192,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.3725,19.27,7.18,0,0,,,
22448680253122,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.38,19.2688,7.01,0,0,,,
22448685241596,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.34625,19.2775,6.67,0,0,,,
22448690238966,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.37,19.2775,7.13,0,0,,,
22448695236976,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.37375,19.27,7.21,0,0,,,
22448700255402,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.38,19.2737,7.27,0,0,,,
22448705244355,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.34625,19.2763,6.67,0,0,,,
22448710239869,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.35625,19.2712,6.86,0,0,,,
22448715236503,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.3725,19.2763,7.3,0,0,,,
22448720249649,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.35125,19.2737,6.77,0,0,,,
22448725239915,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.37875,19.2812,7.31,0,0,,,
22448730246309,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.38375,19.2737,7.4,0,0,,,
22448735234878,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.38125,19.2712,7.18,0,0,,,
22448740239960,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.34625,19.2787,6.67,0,0,,,
22448745236498,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.36875,19.2763,7.1,0,0,,,
22448750237580,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.3575,19.275,6.89,0,0,,,
22448755245414,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.375,19.28,7.35,0,0,,,
22448760236128,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.34875,19.2775,6.72,0,0,,,
22448765239513,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.365,19.2787,7.04,0,0,,,
22448770238579,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.3875,19.2763,7.48,0,0,,,
22448775232685,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.36625,19.275,7.04,0,0,,,
22448780232263,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.37125,19.27,7.16,0,0,,,
22448785229889,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.355,19.2737,6.85,0,0,,,
22448790237787,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.34625,19.28,6.85,0,0,,,
22448795232276,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.3675,19.2763,7.08,0,0,,,
22448800231310,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.3675,19.2725,7.08,0,0,,,
22448805240040,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.35875,19.28,6.91,0,0,,,
22448810237506,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.35625,19.2725,6.94,0,0,,,
22448815232348,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.35375,19.2763,6.82,0,0,,,
22448820237750,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.35625,19.2812,6.87,0,0,,,
22448825236304,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.365,19.2712,7.04,0,0,,,
22448830231209,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.375,19.2763,6.67,0,0,,,
22448835236643,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.36375,19.2825,7.01,0,0,,,
22448840234973,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.36875,19.2688,7.1,0,0,,,
22448845240343,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.3525,19.275,6.8,0,0,,,
22448850247825,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.345,19.275,7.54,0,0,,,
22448855242315,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.35875,19.2737,6.91,0,0,,,
22448860237508,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.3575,19.2737,6.89,0,0,,,
22448865231710,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.35875,19.2775,6.91,0,0,,,
22448870231544,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.3725,19.2825,6.85,0,0,,,
22448875240850,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.34875,19.28,6.72,0,0,,,
22448880236716,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.375,19.2763,7.23,0,0,,,
22448885238182,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5214,834,1472,0.37875,19.2688,7.1,0,0,,,
22448890240224,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.34375,19.2812,6.63,0,0,,,
22448895235641,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.3725,19.2725,7.18,0,0,,,
22448900237395,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.37,19.275,7.13,0,0,,,
22448905237453,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.36625,19.2775,7.28,0,0,,,
22448910239143,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.34375,19.265,6.63,0,0,,,
22448915236993,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.37375,19.2787,7.21,0,0,,,
22448920237915,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.38625,19.2825,7.45,0,0,,,
22448925240469,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.34375,19.2812,6.69,0,0,,,
22448930237646,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.3525,19.2737,6.8,0,0,,,
22448935236936,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.3675,19.2787,7.09,0,0,,,
22448940238850,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.37,19.2737,7.13,0,0,,,
22448945252988,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.3475,19.28,6.46,0,0,,,
22448950242230,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.345,19.2763,6.66,0,0,,,
22448955233807,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.36375,19.2775,7.01,0,0,,,
22448960237385,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.37625,19.2712,6.89,0,0,,,
22448965239011,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.34625,19.2775,6.63,0,0,,,
22448970250301,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.35875,19.2812,6.91,0,0,,,
22448975236567,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.37875,19.275,7.3,0,0,,,
22448980241329,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.35,19.275,6.66,0,0,,,
22448985241707,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.36375,19.2688,7.01,0,0,,,
22448990254981,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.3525,19.2712,6.8,0,0,,,
22448995236734,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.3625,19.275,6.99,0,0,,,
22449000232984,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.38,19.2812,6.66,0,0,,,
22449005230962,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.3675,19.2725,7.08,0,0,,,
22449010239308,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.345,19.2787,6.66,0,0,,,
22449015233670,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.375,19.275,7.23,0,0,,,
22449020231487,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.36875,19.2775,6.91,0,0,,,
22449025239097,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.35875,19.2763,6.91,0,0,,,
22449030232947,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.42875,19.255,8.26,0,0,,,
22449035230989,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.40125,19.2725,7.05,0,0,,,
22449040251143,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.38375,19.265,7.4,0,0,,,
22449045245729,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.35875,19.2737,6.91,0,0,,,
22449050239963,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.3825,19.2712,7.37,0,0,,,
22449055237172,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.3675,19.2638,7.51,0,0,,,
22449060239054,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.37375,19.265,7.21,0,0,,,
22449065233864,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.3875,19.2675,7.46,0,0,,,
22449070232130,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.37375,19.2675,7.21,0,0,,,
22449075477858,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.36625,19.2688,7.87,0,0,,,
22449080243670,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.37,19.2688,7.13,0,0,,,
22449085236880,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.38625,19.2688,7.44,0,0,,,
22449090231273,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.37375,19.2662,7.21,0,0,,,
22449095232515,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.3975,19.27,7.03,0,0,,,
22449100237213,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.3675,19.27,7.08,0,0,,,
22449105238935,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.3825,19.27,7.37,0,0,,,
22449110233073,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.39375,19.2613,7.59,0,0,,,
22449115244843,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.37,19.2737,7.64,0,0,,,
22449120239365,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.40375,19.2688,7.78,0,0,,,
22449125232382,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.38625,19.265,7.44,0,0,,,
22449130238136,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.38,19.2725,7.54,0,0,,,
22449135234002,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.38375,19.2737,7.4,0,0,,,
22449140232332,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.375,19.2638,7.22,0,0,,,
22449145229029,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.36625,19.27,7.05,0,0,,,
22449150236224,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.3625,19.2725,7.4,0,0,,,
22449155235737,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.36875,19.2675,7.1,0,0,,,
22449160238547,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.38125,19.2662,7.35,0,0,,,
22449165241037,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.3725,19.27,7.18,0,0,,,
22449170238247,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.36375,19.27,7.44,0,0,,,
22449175235809,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.3825,19.2688,7.37,0,0,,,
22449180248251,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.39375,19.2688,7.59,0,0,,,
22449185237492,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.3925,19.2688,7.56,0,0,,,
22449190232974,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.375,19.27,7.27,0,0,,,
22449195231496,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,834,1472,0.37125,19.27,7.16,0,0,,,
22449200233890,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,794,1472,0.365,19.2787,7.04,0,0,,,
22449205235036,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,5175,794,1472,0.3625,19.2675,7.42,0,0,,,
