ts_ns,dt_ns,cpu_khz,cpu_min_khz,cpu_max_khz,cpu_governor,gpu_hz,gpu_min_hz,gpu_max_hz,gpu_governor,fan_cur_state,fan_max_state,fan_pwm,temp_cpu_mC,temp_gpu_mC,temp_soc0_mC,temp_soc1_mC,temp_soc2_mC,temp_tj_mC
19698441886075,99984814,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47750,48656,48531,48062,47906,48656
19698541911114,100025039,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47750,48687,48531,48125,47812,48750
19698641903319,99992205,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47656,48687,48531,47937,48000,48687
19698741898277,99994958,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47687,48625,48437,48125,47875,48625
19698841944341,100046064,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47781,48656,48500,48093,47843,48718
19698941896801,99952460,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47656,48781,48468,48062,47812,48781
19699041889647,99992846,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47906,48750,48437,48093,48000,48750
19699141908190,100018543,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47718,48781,48437,47968,47937,48781
19699241903148,99994958,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47625,48718,48531,48125,47875,48718
19699341882393,99979245,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47718,48718,48562,48031,47906,48718
19699441886983,100004590,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47718,48812,48531,48093,47968,48812
19699541891158,100004175,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47656,48781,48531,48218,47906,48781
19699641897956,100006798,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47593,48750,48500,48218,47843,49000
19699741882065,99984109,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47562,48812,48468,48000,47875,48812
19699841894720,100012655,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47843,48781,48468,48000,47906,48781
19699941910062,100015342,729600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47656,48593,48531,48093,47937,48593
19700041904060,99993998,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47750,48906,48406,48062,47812,48906
19700141906538,100002478,499200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47875,48812,48593,48031,47906,48656
19700241919417,100012879,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47687,48656,48531,48062,47875,48656
19700341913446,99994029,729600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47781,49000,48500,48250,47937,49000
19700441911956,99998510,729600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47718,48906,48500,48125,47968,48625
19700541900834,99988878,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47687,48687,48500,48156,47937,48687
19700641908944,100008110,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47937,48718,48531,48093,47875,48718
19700741914399,100005455,883200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47812,48750,48437,48031,48000,48750
19700841913805,99999406,652800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47843,48718,48531,48093,48031,48718
19700941925691,100011886,1036800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,48250,48687,48468,48031,47906,48812
19701041907849,99982158,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,48406,48781,48531,48062,48125,48781
19701141899318,99991469,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47968,48750,48531,48125,48000,48750
19701242033096,100133778,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47750,48781,48500,48250,48000,48781
19701341906227,99873131,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47656,48781,48406,48125,48031,48781
19701441892544,99986317,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47906,48781,48531,48156,48000,48781
19701541889678,99997134,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47687,48750,48437,48093,47937,48875
19701641906013,100016335,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47812,48781,48500,48093,47937,48781
19701741887498,99981485,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47937,48781,48562,48093,47937,48781
19701841889337,100001839,499200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47687,48843,48562,48062,47968,48843
19701941903655,100014318,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47750,48781,48593,48062,47906,48781
19702041906741,100003086,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47687,48781,48531,48218,48031,49093
19702141911939,100005198,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47625,48906,48500,48125,47968,48906
19702241901201,99989262,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47593,48906,48500,48187,47937,48906
19702341905695,100004494,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47718,48687,48468,48125,47968,48687
19702441905133,99999438,652800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47937,49031,48500,48093,48000,49031
19702541884091,99978958,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47843,48906,48687,48000,47906,48906
19702641884489,100000398,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47656,48718,48562,48031,47906,48718
19702741904375,100019886,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47875,49062,48562,48031,47968,49062
19702841896325,99991950,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47687,49000,48500,48187,47906,48750
19702941893395,99997070,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47593,48687,48531,48187,47906,48687
19703041892353,99998958,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47750,48656,48468,48125,47875,48656
19703141906255,100013902,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47781,48781,48468,48125,47968,48781
19703241902397,99996142,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47906,48593,48468,48093,48031,48593
19703341885995,99983598,499200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47812,48625,48437,48093,48031,48625
19703441893241,100007246,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47750,48750,48593,48093,47906,48750
19703541901960,100008719,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47812,48656,48531,48062,47968,48656
19703641897173,99995213,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47656,48687,48531,48250,47750,48843
19703741898404,100001231,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47593,48781,48562,48250,47906,48781
19703841897970,99999566,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47593,48718,48437,48156,47812,48718
19703941885663,99987693,499200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47562,48718,48500,48187,47906,48843
19704041888045,100002382,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47906,48781,48531,48000,48031,48781
19704141904860,100016815,499200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47718,48750,48468,48093,47937,48750
19704241896970,99992110,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47750,48937,48468,47937,47968,48937
19704341899288,100002318,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47875,48812,48531,48093,47968,48812
19704441881221,99981933,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47656,48781,48531,48000,47968,48781
19704541889492,100008271,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47750,49000,48531,48187,47937,49000
19704641898658,100009166,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47562,48812,48468,48187,47875,48812
19704741892752,99994094,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47593,48750,48437,48156,47906,48750
19704841889982,99997230,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47750,49062,48500,48062,47906,49062
19704941900684,100010702,883200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47750,48906,48406,48031,48031,48906
19705041894682,99993998,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47875,48750,48468,48187,47906,48750
19705141909896,100015214,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47937,48625,48500,48031,47906,48625
19705241903062,99993166,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47687,49000,48531,48062,47937,48718
19705341904356,100001294,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47625,48625,48500,47968,47843,48625
19705441903122,99998766,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47656,48625,48468,48187,47968,48625
19705541899104,99995982,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47687,49000,48500,48156,47937,48750
19705641902542,100003438,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47593,48687,48468,48125,47906,48687
19705741899100,99996558,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47562,48656,48468,48062,48000,48656
19705841901642,100002542,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47781,48656,48406,48031,47937,48656
19705941890616,99988974,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47875,48687,48562,48062,47906,48687
19706041884710,99994094,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47718,48562,48593,48000,47875,48843
19706141904085,100019375,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47812,48781,48531,48031,47937,48781
19706241903043,99998958,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47593,48718,48531,48187,47906,48718
19706341895952,99992909,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47687,48781,48468,48218,47937,48906
19706441881086,99985134,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47562,48781,48500,48000,47843,48781
19706541886700,100005614,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47718,48687,48562,48125,47906,48687
19706641886810,100000110,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47812,48687,48437,48031,47937,48937
19706741895945,100009135,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47812,48781,48468,48125,47906,48781
19706841897303,100001358,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47812,48750,48593,48125,47875,48593
19706941902757,100005454,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47781,48906,48562,48031,48031,48906
19707041886322,99983565,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47781,48875,48562,48218,47968,48875
19707142159975,100273653,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47781,48781,48437,48156,47937,48718
19707241899887,99739912,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47656,49062,48500,48125,47875,49062
19707341900285,100000398,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47968,48906,48468,48187,47968,48906
19707441899979,99999694,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,48218,48875,48500,48156,48031,48750
19707541901017,100001038,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,48281,48718,48500,48093,48062,48718
19707641908647,100007630,1036800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,48250,49093,48468,48031,47968,49093
19707741913781,100005134,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,48406,48781,48562,48093,48000,48781
19707841911619,99997838,1190400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,48281,48781,48531,48062,48093,48781
19707941863952,99952333,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,48250,49218,48531,48250,48031,48843
19708041900639,100036687,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,48187,48812,48531,48250,48093,48812
19708141900749,100000110,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,48562,48781,48531,48125,48093,48781
19708241915580,100014831,652800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,48062,48781,48500,48093,48125,48906
19708341924394,100008814,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,48031,48843,48500,48125,48125,48843
19708441908183,99983789,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,48187,48812,48500,48125,48156,48812
19708541902149,99993966,883200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,48156,48906,48562,48187,48031,48906
19708641905235,100003086,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47718,48843,48562,48125,47937,48843
19708741891329,99986094,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47843,48781,48531,48250,48062,49000
19708841907984,100016655,499200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47781,48812,48531,48250,48000,48812
19708941908606,100000622,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47750,48843,48500,48218,48062,48843
19709041906828,99998222,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47812,49062,48531,48187,47968,49062
19709141900410,99993582,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47750,48937,48531,48187,48093,48937
19709241900392,99999982,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47937,48750,48468,48062,48062,48750
19709341896757,99996365,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47875,49031,48625,48031,48031,49031
19709441898212,100001455,499200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47843,48906,48625,48031,47968,48906
19709541894097,99995885,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47937,48875,48531,48281,48031,48875
19709641894592,100000495,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47781,48718,48562,48281,47937,48718
19709741897326,100002734,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47781,48906,48468,48125,47968,48906
19709841900220,100002894,192000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47750,48687,48531,48156,47937,48687
19709941910186,100009966,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47781,48750,48531,48156,48000,48750
19710041889208,99979022,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47906,49093,48468,48187,48031,49093
19710141907814,100018606,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47875,48781,48656,48125,48031,48781
19710241904948,99997134,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47718,48781,48531,48125,48031,48781
19710341902210,99997262,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47781,48718,48562,48031,48000,48781
19710441899280,99997070,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47593,48781,48531,48312,47968,48781
19710541894750,99995470,1267200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47812,48718,48468,48187,47937,48718
19710641904780,100010030,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47687,48812,48531,48125,47937,48812
19710741899738,99994958,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47750,48750,48531,48093,48062,48750
19710841883144,99983406,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47968,48750,48437,48187,48000,48750
19710941897046,100013902,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47875,48812,48500,48062,48062,48812
19711041898660,100001614,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,73,47843,48843,48687,48125,47968,48843
