ts_ns,dt_ns,inst_rate_hz,avg_rate_hz,cpu_khz,cpu_min_khz,cpu_max_khz,cpu_governor,gpu_hz,gpu_min_hz,gpu_max_hz,gpu_governor,fan_cur_state,fan_max_state,fan_pwm,temp_cpu_mC,temp_gpu_mC,temp_soc0_mC,temp_soc1_mC,temp_soc2_mC,temp_tj_mC,vdd_in_mW,vdd_cpu_gpu_cv_mW,vdd_soc_mW,ina260_current_A,ina260_voltage_V,ina260_power_W
4071594517600,49986417,20.005,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47156,48250,48156,47593,47468,48250,4896,597,1433,0.350,19.285,6.750
4071644518321,50000721,20.000,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47000,48593,48218,47750,47437,48593,4896,597,1433,0.343,19.286,6.600
4071694529826,50011505,19.995,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48187,48093,47562,47531,48187,4856,596,1433,0.336,19.288,6.490
4071744522930,49993104,20.003,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47000,48281,48187,47625,47437,48281,4856,596,1433,0.352,19.281,6.800
4071794527363,50004433,19.998,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48187,48125,47593,47531,48187,4856,596,1433,0.360,19.286,6.600
4071844532020,50004657,19.998,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48281,48156,47593,47531,48281,4896,596,1433,0.343,19.282,6.600
4071894535781,50003761,19.998,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47000,48312,48093,47781,47468,48312,4856,596,1433,0.351,19.289,6.600
4071944531926,49996145,20.002,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48250,48093,47625,47562,48250,4856,596,1433,0.345,19.286,6.660
4071994522055,49990129,20.004,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48281,48062,47718,47437,48281,4856,596,1433,0.355,19.284,6.850
4072044535800,50013745,19.995,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48281,48125,47531,47531,48281,4856,596,1433,0.349,19.285,6.720
4072094520553,49984753,20.006,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48218,48187,47625,47468,48343,4856,596,1433,0.343,19.288,6.600
4072144530490,50009937,19.996,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47093,48187,48125,47531,47437,48187,4856,596,1433,0.351,19.285,6.770
4072194532235,50001745,19.999,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47031,48250,48187,47656,47562,48250,4896,596,1433,0.360,19.290,6.680
